nohup: ; ; ; ; ; ;
_x86_64_ ; ; ; ; ; ;
14:37:56 ;0.12 ;0.00 ;0.03 ;0.81 ;106.05 ;0.56
14:37:57 ;0.13 ;0.00 ;0.00 ;0.00 ;171.00 ;0.42
14:37:58 ;0.06 ;0.00 ;0.00 ;0.00 ;103.00 ;0.56
14:37:59 ;0.06 ;0.00 ;0.00 ;0.00 ;85.00 ;0.45
14:38:00 ;0.13 ;0.00 ;0.00 ;0.00 ;97.00 ;0.48
14:38:01 ;0.06 ;0.00 ;0.00 ;0.00 ;89.00 ;0.44
14:38:02 ;0.13 ;0.00 ;0.00 ;0.00 ;91.00 ;0.46
14:38:03 ;0.06 ;0.00 ;0.00 ;0.00 ;80.00 ;0.47
14:38:04 ;0.13 ;0.00 ;0.00 ;0.00 ;154.00 ;0.66
14:38:05 ;0.13 ;0.00 ;0.00 ;0.00 ;102.00 ;0.44
14:38:06 ;0.06 ;0.00 ;0.00 ;0.00 ;67.00 ;0.42
14:38:07 ;0.06 ;0.00 ;0.00 ;0.00 ;116.00 ;0.41
14:38:08 ;0.13 ;0.00 ;0.00 ;0.00 ;89.00 ;0.44
14:38:09 ;0.06 ;0.00 ;0.00 ;0.00 ;94.00 ;0.45
14:38:10 ;0.06 ;0.00 ;0.00 ;0.00 ;91.00 ;0.41
14:38:11 ;0.13 ;0.00 ;0.00 ;0.00 ;89.00 ;0.43
14:38:12 ;0.13 ;0.00 ;0.00 ;0.00 ;192.00 ;0.54
14:38:13 ;0.13 ;0.00 ;0.00 ;0.00 ;118.00 ;0.44
14:38:14 ;0.13 ;0.00 ;0.00 ;0.00 ;125.00 ;0.43
14:38:15 ;0.06 ;0.00 ;0.00 ;0.00 ;97.00 ;0.44
14:38:16 ;0.19 ;0.00 ;0.00 ;0.00 ;108.00 ;0.81
14:38:17 ;0.06 ;0.00 ;0.00 ;0.00 ;105.00 ;0.48
14:38:18 ;0.13 ;0.00 ;0.00 ;0.00 ;109.00 ;0.40
14:38:19 ;0.06 ;0.00 ;0.00 ;0.00 ;102.00 ;0.46
14:38:20 ;0.06 ;0.00 ;0.00 ;0.00 ;58.00 ;0.53
14:38:21 ;0.13 ;0.00 ;0.00 ;0.00 ;86.00 ;0.47
14:38:22 ;0.06 ;0.00 ;0.00 ;0.00 ;102.00 ;0.45
14:38:23 ;0.13 ;0.00 ;0.00 ;0.00 ;121.00 ;0.44
14:38:24 ;0.13 ;0.00 ;0.00 ;0.00 ;92.00 ;0.46
14:38:25 ;0.13 ;0.00 ;0.00 ;0.00 ;105.00 ;0.48
14:38:26 ;0.06 ;0.00 ;0.00 ;0.00 ;69.00 ;0.42
14:38:27 ;0.13 ;0.00 ;0.00 ;0.00 ;127.00 ;0.49
14:38:28 ;0.06 ;0.00 ;0.00 ;0.00 ;66.00 ;0.41
14:38:29 ;0.06 ;0.00 ;0.00 ;0.00 ;116.00 ;0.61
14:38:30 ;0.06 ;0.00 ;0.00 ;0.00 ;80.00 ;0.41
14:38:31 ;0.13 ;0.00 ;0.00 ;0.00 ;146.00 ;0.64
14:38:32 ;0.06 ;0.00 ;0.00 ;0.00 ;74.00 ;0.43
14:38:33 ;0.13 ;0.00 ;0.00 ;0.00 ;89.00 ;0.43
14:38:34 ;0.13 ;0.00 ;0.00 ;0.00 ;166.00 ;0.42
14:38:35 ;0.13 ;0.00 ;0.00 ;0.00 ;103.00 ;0.53
14:38:36 ;0.13 ;0.00 ;0.00 ;0.00 ;128.00 ;0.47
14:38:37 ;0.13 ;0.00 ;0.00 ;0.00 ;115.00 ;0.40
14:38:38 ;0.13 ;0.00 ;0.00 ;0.00 ;108.00 ;0.41
14:38:39 ;0.13 ;0.00 ;0.00 ;0.00 ;150.00 ;0.41
14:38:40 ;0.06 ;0.00 ;0.00 ;0.00 ;137.00 ;0.51
14:38:41 ;0.13 ;0.00 ;0.00 ;0.00 ;115.00 ;0.43
14:38:42 ;0.13 ;0.00 ;0.00 ;0.00 ;170.00 ;0.53
14:38:43 ;0.13 ;0.00 ;0.00 ;0.00 ;144.00 ;0.43
14:38:44 ;0.06 ;0.00 ;0.00 ;0.00 ;94.00 ;0.44
14:38:45 ;0.19 ;0.00 ;0.00 ;0.00 ;161.00 ;0.45
14:38:46 ;0.06 ;0.00 ;0.00 ;0.00 ;134.00 ;0.49
14:38:47 ;0.13 ;0.00 ;0.00 ;0.00 ;138.00 ;0.44
14:38:48 ;0.06 ;0.00 ;0.00 ;0.00 ;82.00 ;0.46
14:38:49 ;0.13 ;0.00 ;0.00 ;0.00 ;124.00 ;0.44
14:38:50 ;0.06 ;0.00 ;0.00 ;0.00 ;71.00 ;0.45
14:38:51 ;0.13 ;0.00 ;0.00 ;0.00 ;93.00 ;0.46
14:38:52 ;0.06 ;0.00 ;0.00 ;0.00 ;95.00 ;0.42
14:38:53 ;0.06 ;0.00 ;0.00 ;0.00 ;111.00 ;0.45
14:38:54 ;0.19 ;0.00 ;0.00 ;0.00 ;147.00 ;0.41
14:38:55 ;0.13 ;0.00 ;0.00 ;0.00 ;146.00 ;0.43
14:38:56 ;0.06 ;0.00 ;0.00 ;0.00 ;76.00 ;0.43
14:38:57 ;0.06 ;0.00 ;0.00 ;0.00 ;109.00 ;0.42
14:38:58 ;0.13 ;0.00 ;0.00 ;0.00 ;83.00 ;0.49
14:38:59 ;0.13 ;0.00 ;0.00 ;0.00 ;125.00 ;0.56
14:39:00 ;0.06 ;0.00 ;0.00 ;0.00 ;78.00 ;0.79
14:39:01 ;0.13 ;0.00 ;0.00 ;0.00 ;123.00 ;0.52
