19:59:19 ;0.25 ;0.52 ;6.73 ;0.89 ;63.71 ;6.62
19:59:20 ;0.00 ;0.38 ;0.00 ;0.00 ;20.00 ;0.50
19:59:21 ;0.13 ;0.25 ;0.00 ;0.00 ;30.00 ;0.43
19:59:22 ;0.00 ;0.50 ;0.00 ;0.00 ;33.00 ;0.45
19:59:23 ;0.13 ;0.38 ;0.00 ;0.00 ;32.00 ;0.47
19:59:24 ;0.13 ;0.38 ;0.00 ;0.00 ;112.00 ;0.94
19:59:25 ;0.00 ;0.50 ;0.00 ;0.00 ;31.00 ;0.52
19:59:26 ;0.13 ;0.38 ;0.00 ;0.00 ;28.00 ;0.43
19:59:27 ;0.12 ;0.62 ;0.00 ;0.00 ;42.00 ;0.48
19:59:28 ;0.00 ;0.50 ;0.00 ;0.00 ;31.00 ;0.52
19:59:29 ;0.38 ;0.50 ;0.00 ;0.00 ;125.00 ;15.49
19:59:30 ;0.00 ;0.50 ;0.00 ;0.00 ;32.00 ;0.50
19:59:31 ;0.12 ;0.50 ;0.00 ;0.00 ;30.00 ;0.43
19:59:32 ;0.13 ;0.50 ;0.00 ;0.00 ;38.00 ;0.50
19:59:33 ;0.00 ;0.50 ;0.00 ;0.00 ;36.00 ;0.44
19:59:34 ;0.12 ;0.38 ;0.00 ;0.00 ;34.00 ;0.56
19:59:35 ;0.13 ;0.25 ;0.00 ;0.00 ;49.00 ;0.47
19:59:36 ;0.13 ;0.38 ;0.00 ;0.00 ;43.00 ;0.49
19:59:37 ;0.00 ;0.25 ;0.00 ;0.00 ;157.00 ;1.47
19:59:38 ;0.38 ;0.38 ;0.00 ;0.00 ;688.00 ;6.50
19:59:39 ;0.00 ;0.38 ;0.00 ;0.00 ;48.00 ;0.50
19:59:40 ;0.12 ;0.37 ;0.00 ;0.00 ;22.00 ;0.77
19:59:41 ;0.00 ;0.50 ;0.00 ;0.00 ;16.00 ;0.44
